year,competition,match,mtype,bscore,rscore,blue_won,red_won,Blue_Traditional_Scoring_High,Blue_Traditional_Scoring_Low,Blue_Technical_Scoring,Blue_Autonomous_Scoring,Blue_Endgame,Blue_Fouls,Blue_Defense,Red_Traditional_Scoring_High,Red_Traditional_Scoring_Low,Red_Technical_Scoring,Red_Autonomous_Scoring,Red_Endgame,Red_Fouls,Red_Defense
2017,2017dar,2017dar_sf1m2,sf1m2,445,534,0,1,0.0,0.0,1.0,0.8649093904448105,1.0,1.0,0.3346994535519123,0.9865798302743242,0.02962962962962963,1.0,0.9987186527548966,0.8666666666666666,0.7822222222222223,0.7173041894353368
2019,2019njtab,2019njtab_qf1m1,qf1m1,64,53,1,0,0.0,0.593939393939394,0.5866666666666666,0.8000000000000002,0.4444444444444444,0.0,0.0,0.48125,0.8749999999999999,0.6999999999999998,0.9250000000000002,0.4895833333333333,0.3125,0.3910891089108907
2018,2018utwv,2018utwv_qf3m1,qf3m1,161,418,0,1,0.0,0.6188679245283019,0.712121212121212,0.30000000000000004,0.13888888888888887,1.0,0.16798107255520514,0.7807881773399016,0.7811320754716982,0.5424242424242424,0.786,0.4305555555555556,0.6363636363636364,0.9097003154574131
2017,2017milak,2017milak_sf2m2,sf2m2,162,265,0,1,0.42857142857142855,0.0,1.0,0.9700000000000001,0.5833333333333333,0.9666666666666667,0.6956521739130433,0.0,0.0,1.0,0.7619047619047619,0.8888888888888888,0.7142857142857143,0.8322981366459623
2017,2017ncral,2017ncral_qf3m2,qf3m2,255,304,0,1,0.0,0.0,1.0,0.6,0.7777777777777778,1.0,0.39590854392298414,0.04010695187165776,0.0,1.0,0.895,0.972222222222222,0.875,0.8739470517448855
2018,2018cmpmi,2018cmpmi_sf1m3,sf1m3,426,348,1,0,0.9551820728291318,0.9646358543417367,0.84221257563799,0.8651773466588281,0.7222222222222223,0.7575757575757575,0.9053508329126703,1.0,1.0,0.7430939226519336,0.7530864197530865,0.6,0.4909090909090909,0.9445229681978801
2019,2019onto1,2019onto1_qf4m3,qf4m3,69,55,1,0,0.44642857142857145,0.8928571428571428,0.6857142857142856,1.0,0.17857142857142858,0.15816326530612235,0.2830687830687828,0.10416666666666667,0.7083333333333334,0.3499999999999999,1.0,0.5,1.0,0.5740740740740744
2019,2019varr,2019varr_sf1m2,sf1m2,69,67,1,0,0.3333333333333333,0.7552083333333334,0.5515151515151515,1.0,0.4615384615384615,0.8194444444444443,0.5151515151515154,1.0,0.7589285714285715,1.0,1.0,0.5128205128205129,0.9642857142857143,0.8344155844155843
2018,2018mesh,2018mesh_qm1,qm1,425,141,1,0,0.22865412445730823,0.630659767141009,0.9296296296296296,0.7552301255230125,0.8611111111111112,0.5396825396825397,0.29598145285935074,0.20115774240231543,0.5491591203104785,0.5656084656084656,0.5334728033472803,0.2638888888888889,0.5396825396825397,0.2217928902627511
2018,2018waahs,2018waahs_qf2m1,qf2m1,274,245,1,0,0.21428571428571427,0.988970588235294,0.5510204081632653,0.8339350180505415,0.34722222222222215,0.7272727272727272,0.802444664684506,0.669172932330827,0.06862745098039215,0.8843537414965986,0.5138387484957883,0.13888888888888887,0.060606060606060635,0.6421098997907718
2017,2017gacol,2017gacol_qm36,qm36,260,203,1,0,0.3333333333333333,0.3333333333333333,1.0,0.7066666666666667,0.6965811965811964,0.1595959595959596,0.4224784916712429,0.3333333333333333,0.3333333333333333,1.0,0.7222222222222222,0.5555555555555556,0.1414141414141414,0.29837085850265416
2017,2017lake,2017lake_qf4m2,qf4m2,315,287,1,0,0.0,0.0,1.0,0.911854103343465,0.777777777777778,0.5833333333333333,0.6131857999077915,1.0,0.5,1.0,0.7158054711246201,0.875,0.90625,0.6583679114799447
2017,2017idbo,2017idbo_qf3m2,qf3m2,185,187,0,1,0.0,0.0,1.0,0.4444444444444444,0.49122807017543857,1.0,0.6666666666666666,0.006656101426307449,0.0,1.0,0.3813333333333333,0.8842105263157894,0.52,0.5436974789915964
2017,2017waell,2017waell_qf3m2,qf3m2,291,305,0,1,0.0,0.0,1.0,0.584,0.988235294117647,0.8666666666666667,0.6631171345595355,0.0,0.7777777777777777,1.0,0.8222222222222223,0.7647058823529412,0.22222222222222218,0.050553942131870554
2019,2019incmp,2019incmp_qm16,qm16,79,62,1,0,0.6666666666666666,0.8576388888888888,0.8333333333333331,0.9333333333333332,0.5902777777777778,0.8550724637681161,0.75249500998004,0.9636363636363637,0.9305555555555555,0.9413333333333332,0.9733333333333333,0.37777777777777777,0.688888888888889,0.4459081836327346
2019,2019ohcol,2019ohcol_qf3m2,qf3m2,49,25,1,0,0.07407407407407407,0.8333333333333334,0.3225806451612903,0.6999999999999998,0.1875,0.3804347826086958,0.6874999999999997,0.0,0.20000000000000004,0.12903225806451613,1.0,0.25,0.8043478260869565,1.0
2018,2018vagle,2018vagle_qf2m2,qf2m2,254,421,0,1,0.1254355400696864,0.9700130378096481,0.8787878787878788,0.6578947368421053,0.4444444444444445,0.0,0.36830357142857134,0.5916376306620209,0.9105606258148633,0.816969696969697,0.6263157894736843,0.4444444444444444,0.41052631578947363,0.5361607142857144
2018,2018nhgrs,2018nhgrs_qm32,qm32,275,115,1,0,0.33457854406130266,0.8390977443609023,0.6827896512935884,0.8864468864468864,0.20800000000000005,0.7757575757575758,0.4619230769230767,0.27434546615581096,0.6541353383458647,0.34833145856767905,0.5677655677655679,0.32,0.7828282828282829,0.888034188034188
2018,2018mokc2,2018mokc2_qm76,qm76,372,269,1,0,0.7111893033075299,0.8561274509803921,0.7818339100346021,0.8449735449735449,0.1574074074074074,0.822420634920635,0.8085365853658537,0.4088669950738916,0.9791666666666666,0.5828287197231834,0.7074074074074074,0.4444444444444445,0.43750000000000006,0.3936314363143632
2019,2019wamou,2019wamou_sf2m2,sf2m2,83,67,1,0,0.375,0.4615384615384615,0.776470588235294,1.0,0.4000000000000001,1.0,0.847328244274809,0.0,0.923076923076923,0.411764705882353,0.9250000000000002,0.4270833333333333,0.7142857142857143,0.732824427480916
2019,2019arli,2019arli_qf4m1,qf4m1,51,41,1,0,0.0,0.34027777777777785,1.0,1.0,0.25,1.0,0.6936936936936938,0.0,1.0,0.42857142857142855,1.0,0.5357142857142857,0.9285714285714285,0.8455598455598455
2018,2018gadal,2018gadal_qf2m1,qf2m1,265,197,1,0,0.45220030349013657,0.5856595511767925,0.12775842044134725,0.45454545454545453,0.0925925925925926,1.0,0.7136393018745958,0.18391502276176028,0.8341543513957307,0.9477351916376305,0.42424242424242425,0.37777777777777777,0.9,0.6601163542340013
2018,2018onwin,2018onwin_qf3m2,qf3m2,74,492,0,1,0.0,0.28860759493670884,0.3920454545454546,0.3,0.4166666666666667,0.6610169491525424,0.0,1.0,1.0,1.0,1.0,0.6203703703703703,1.0,1.0
2019,2019scmb,2019scmb_qf4m3,qf4m3,71,75,0,1,0.3333333333333333,0.9166666666666666,0.5333333333333333,1.0,0.4444444444444445,0.0,0.44645006016847155,0.3111111111111111,0.875,0.6370370370370371,0.8000000000000002,0.4907407407407407,0.6888888888888888,0.7721620537505011
2018,2018glbbb,2018glbbb_sf2m2,sf2m2,454,200,1,0,0.5288888888888889,0.9301470588235293,1.0,0.813953488372093,0.4444444444444444,0.2666666666666667,0.603386809269162,0.30933333333333335,0.8661764705882352,0.8502512562814072,0.9627906976744184,0.3666666666666667,0.56,0.32994652406417097
2019,2019cttd,2019cttd_sf2m1,sf2m1,73,67,1,0,0.3968253968253968,0.8076923076923078,0.5363984674329502,0.7777777777777778,0.5555555555555555,0.818181818181818,0.5160075329566857,1.0,0.9153846153846154,1.0,1.0,0.5333333333333333,0.3999999999999999,0.8338983050847458
2018,2018mabri,2018mabri_sf2m1,sf2m1,242,406,0,1,0.5704347826086955,0.5923664122137404,0.5878787878787879,0.894642857142857,0.37777777777777777,0.48181818181818176,0.22755013077593708,1.0,1.0,0.903030303030303,1.0,0.16666666666666666,0.0,1.0
2018,2018gush,2018gush_qf3m1,qf3m1,351,260,1,0,0.16864295125164688,0.882051282051282,1.0,0.8585858585858586,0.4259259259259259,1.0,0.4259102455546145,0.6211180124223603,0.9747252747252745,0.6693418940609951,1.0,0.1984126984126984,0.7346938775510203,0.5838877464618363
2019,2019txaus,2019txaus_qf1m2,qf1m2,29,53,0,1,0.0,0.2978723404255319,0.26086956521739124,0.8000000000000002,0.2916666666666667,0.85,0.5392156862745098,0.7999999999999999,0.8638297872340425,0.5478260869565217,0.9200000000000003,0.2833333333333333,0.7600000000000001,1.0
2018,2018roe,2018roe_qf4m2,qf4m2,368,379,0,1,0.4948051948051948,0.9927007299270074,0.6666666666666666,0.9019607843137255,0.19444444444444445,0.3137254901960784,0.16976744186046497,0.20757575757575755,0.9132197891321979,0.8983333333333333,0.7385620915032679,0.5370370370370371,0.8420479302832243,0.271705426356589
2018,2018milin,2018milin_qm24,qm24,362,148,1,0,0.11353711790393013,0.8740458015267176,0.8757446808510639,0.5778128286014721,0.13888888888888887,0.16666666666666666,0.4265734265734266,0.4357454772301934,0.8934932751726645,0.8570921985815604,0.8264984227129338,0.39087301587301587,0.5753968253968255,0.7011322011322011
2018,2018micmp3,2018micmp3_f1m1,f1m1,210,389,0,1,1.0,0.9003267973856209,0.659041394335512,0.5802469135802469,0.5061728395061729,0.6888888888888888,0.6079270970575326,0.9940132122213048,0.8581932773109243,0.6766456582633054,0.7015873015873014,0.6746031746031745,0.5428571428571429,1.0
2017,2017tes,2017tes_qf3m1,qf3m1,445,483,0,1,0.018365472910927456,0.0,1.0,0.6676543209876543,0.9259259259259259,0.9259259259259259,0.5573404730031233,0.5371900826446281,0.0,1.0,0.7437037037037038,1.0,0.9555555555555556,0.31726907630522083
2017,2017bc,2017bc_qf2m1,qf2m1,260,324,0,1,0.0036832412523020255,0.0,1.0,0.46078431372549017,0.6666666666666666,0.8636363636363636,0.623820754716981,0.01620626151012891,0.04,1.0,0.684313725490196,0.6666666666666666,0.5636363636363637,0.610377358490566
2019,2019isde2,2019isde2_qf3m1,qf3m1,47,67,0,1,0.0,0.8000000000000002,0.8148148148148148,0.7333333333333333,0.25396825396825395,0.6875000000000001,0.2258953168044077,1.0,0.8000000000000002,0.5,0.875,0.3333333333333333,0.7578125000000001,0.6900826446280992
2019,2019mibg,2019mibg_qm4,qm4,41,64,0,1,0.565079365079365,0.9145021645021646,0.5972222222222222,0.8984126984126984,0.5317460317460317,0.9092970521541949,0.5831349206349206,0.5777777777777778,0.8484848484848486,0.513888888888889,0.9111111111111111,0.13888888888888887,0.746031746031746,0.6583333333333333
2019,2019nhsnh,2019nhsnh_qf1m2,qf1m2,23,68,0,1,0.0,0.21428571428571427,0.42857142857142855,0.6,0.20833333333333334,1.0,0.3140794223826714,0.6428571428571429,0.9166666666666666,0.9126984126984127,0.8777777777777778,0.4131944444444444,0.7916666666666666,0.7376654632972323
2019,2019vapor,2019vapor_qf4m1,qf4m1,71,78,0,1,0.25,1.0,0.823529411764706,1.0,0.375,0.5,0.0,0.0,0.7666666666666667,1.0,1.0,0.4166666666666667,1.0,0.03030303030303033
2019,2019mdbb,2019mdbb_f1m1,f1m1,61,74,0,1,0.5625,0.9293478260869565,0.5425531914893618,1.0,0.3875,0.8680555555555557,0.7829670329670327,0.44999999999999996,1.0,0.5319148936170214,1.0,0.5166666666666667,0.8888888888888888,1.0
