,Unnamed: 0,Robot,Traditional_Scoring_High,Traditional_Scoring_Low,Technical_Scoring,Autonomous_Scoring,Endgame,Fouls,Defense,Competition,Year
15,15,frc319,1.0,0.094017094017094,1.0,0.5661538461538461,0.8105065666041277,0.7874493927125507,0.5769613217409036,2017nhgrs,2017
16,16,frc3323,0.0349650349650349,0.0,1.0,0.32,0.5587583148558758,0.894736842105263,0.866453731882966,2017nhgrs,2017
17,17,frc3467,0.1188811188811188,0.0555555555555555,1.0,0.6524675324675325,0.4789356984478936,0.0,0.9300931087474013,2017nhgrs,2017
18,18,frc3566,0.0236686390532544,0.0,0.9230769230769232,0.5391941391941393,0.5065666041275797,0.5425101214574899,0.3640141760791415,2017nhgrs,2017
19,19,frc3958,0.0213675213675213,0.3564814814814815,0.9857549857549858,0.7644444444444444,0.7804878048780488,0.3581871345029239,0.0365705446911945,2017nhgrs,2017
20,20,frc4473,0.0839160839160839,0.0,1.0,0.6025974025974026,0.598669623059867,0.9473684210526316,0.9879470877150692,2017nhgrs,2017
21,21,frc467,0.0205128205128205,0.0203703703703703,1.0,0.6389841269841269,0.8195121951219513,0.1877192982456139,0.3169373549883991,2017nhgrs,2017
22,22,frc4908,0.0850202429149797,0.0,0.9730094466936572,0.635187969924812,0.7625160462130937,0.662049861495845,0.6301659019939638,2017nhgrs,2017
23,23,frc4929,0.1398601398601398,0.1666666666666666,1.0,0.3754112554112554,0.2793791574279379,0.4736842105263159,0.823063247657215,2017nhgrs,2017
24,24,frc509,0.2097902097902097,0.25,0.9766899766899768,0.4432900432900433,0.6784922394678492,0.1052631578947369,0.9272004097990176,2017nhgrs,2017
25,25,frc5422,0.1818181818181818,0.0,0.9533799533799532,0.5374891774891775,0.6784922394678492,0.4473684210526317,0.7073552897218792,2017nhgrs,2017
26,26,frc5459,0.1183431952662722,0.1645299145299145,0.960552268244576,0.4688644688644689,0.574108818011257,0.7206477732793523,0.7629841156523292,2017nhgrs,2017
27,27,frc5687,0.0364372469635627,0.0,1.0,0.9832581453634084,0.8549422336328626,0.7686980609418282,0.8043368281492598,2017nhgrs,2017
28,28,frc5735,0.7337278106508874,0.0,0.980276134122288,0.6165567765567765,0.776735459662289,0.965587044534413,0.8731291909946197,2017nhgrs,2017
29,29,frc5902,0.0576923076923076,0.0763888888888889,1.0,0.5053968253968254,0.5121951219512195,0.9934210526315788,1.0,2017nhgrs,2017
30,30,frc6172,0.0069930069930069,0.1944444444444444,0.9533799533799532,0.5305627705627706,0.3592017738359201,0.7894736842105263,0.9127369150571006,2017nhgrs,2017
31,31,frc6324,0.0236686390532544,0.0,0.980276134122288,0.5391941391941393,0.8105065666041277,0.5870445344129555,0.4912929298080105,2017nhgrs,2017
32,32,frc6328,0.1597633136094674,0.4700854700854701,1.0,0.9951648351648352,0.7429643527204502,0.6093117408906883,0.6638535478442674,2017nhgrs,2017
33,33,frc6691,0.0769230769230769,0.2115384615384615,0.980276134122288,0.3399267399267399,0.6754221388367729,0.6761133603238867,0.5634991458657354,2017nhgrs,2017
34,34,frc6763,0.282051282051282,0.0,1.0,0.6257777777777779,0.6731707317073171,0.4964912280701753,0.4442161087172685,2017nhgrs,2017
35,35,frc78,0.0256410256410256,0.2851851851851852,1.0,0.6227301587301587,0.6439024390243903,0.3614035087719299,0.6828637719588991,2017nhgrs,2017
36,36,frc811,0.1678321678321678,0.2777777777777778,1.0,0.6164502164502165,0.5188470066518848,0.5526315789473685,0.5699520896736671,2017nhgrs,2017
37,37,frc885,0.0118343195266272,0.8226495726495728,0.980276134122288,0.6036630036630036,0.5403377110694184,0.0303643724696356,0.2293924173274526,2017nhgrs,2017
38,38,frc95,0.1196581196581196,0.0339506172839506,0.9857549857549858,0.8253968253968254,0.878048780487805,0.8888888888888888,0.2884764114462497,2017nhgrs,2017
0,0,frc1058,0.0868779538504309,0.8318181818181819,1.0,0.8305274971941639,0.8888888888888888,0.6363636363636364,0.4369622147399924,2017nhrr,2017
1,1,frc1073,0.0,0.0,1.0,0.5486968449931413,0.9166666666666664,0.5526315789473684,1.0,2017nhrr,2017
2,2,frc125,1.0,0.0,0.9743589743589745,0.8573388203017832,0.937037037037037,0.3684210526315788,0.4658436213991768,2017nhrr,2017
3,3,frc1289,0.0,0.0,1.0,0.1886145404663923,0.1018518518518518,0.9210526315789472,0.3168724279835391,2017nhrr,2017
4,4,frc131,0.0267584097859327,0.4375,1.0,0.4846822130772748,0.7469135802469136,0.1228070175438595,0.2185642432556011,2017nhrr,2017
5,5,frc138,0.0,0.0,1.0,0.3600823045267489,0.3055555555555555,0.7368421052631579,0.6021947873799725,2017nhrr,2017
6,6,frc1519,0.3007135575942915,1.0,1.0,0.8672458466697149,0.9958847736625512,0.4502923976608186,0.5480871818320378,2017nhrr,2017
7,7,frc166,0.3100577641862045,1.0,1.0,0.5563176345069349,0.905349794238683,0.5321637426900585,0.335924401768023,2017nhrr,2017
8,8,frc172,0.0942915392456676,0.0,0.9572649572649572,0.5258344764517604,0.3395061728395061,0.8596491228070176,0.5413808870598993,2017nhrr,2017
9,9,frc1729,0.0637104994903159,0.0,1.0,0.5304069501600365,0.611111111111111,0.9824561403508772,0.5294924554183814,2017nhrr,2017
10,10,frc176,0.0,0.0,1.0,0.4648681603414113,0.8148148148148148,0.8596491228070176,0.3139765279682975,2017nhrr,2017
11,11,frc190,0.209819911654774,1.0,1.0,0.5532693187014175,0.905349794238683,0.7777777777777778,0.4072549916171316,2017nhrr,2017
12,12,frc1922,0.0,0.0,1.0,0.3943758573388203,0.5092592592592592,0.9210526315789472,0.5541838134430728,2017nhrr,2017
13,13,frc2342,0.0433231396534148,0.0,1.0,0.594421582075903,0.8148148148148148,0.9824561403508772,0.2825788751714679,2017nhrr,2017
14,14,frc237,0.0363149847094801,0.0374999999999999,0.935897435897436,0.6172839506172839,0.3055555555555555,0.5526315789473684,0.4101508916323731,2017nhrr,2017
15,15,frc238,0.0012742099898063,0.125,1.0,0.594421582075903,0.4074074074074074,0.8596491228070176,0.4499314128943756,2017nhrr,2017
16,16,frc2876,0.0152905198776758,0.8181818181818181,1.0,0.7918693103878289,0.8888888888888888,0.7033492822966507,0.2923057737872551,2017nhrr,2017
17,17,frc319,0.045176536002224,0.8181818181818181,1.0,0.8342686120463898,1.0,0.5023923444976077,0.3940640977678014,2017nhrr,2017
18,18,frc3467,0.7522935779816513,0.0,0.9743589743589745,1.0,0.774074074074074,0.2947368421052632,0.3325102880658436,2017nhrr,2017
19,19,frc348,0.0,0.0,1.0,0.1886145404663923,0.3055555555555555,0.3684210526315788,0.5953360768175584,2017nhrr,2017
20,20,frc4905,0.0,0.0,1.0,0.411522633744856,0.4074074074074074,0.3684210526315788,0.3621399176954732,2017nhrr,2017
21,21,frc4909,0.0021843599825251,0.0,0.9633699633699634,0.5388986870468352,0.5238095238095238,1.0,0.4640407603370566,2017nhrr,2017
22,22,frc501,0.0942915392456676,0.2875,1.0,0.5304069501600365,0.611111111111111,0.3684210526315788,0.1225422953818014,2017nhrr,2017
23,23,frc509,0.1223241590214067,0.0,0.9572649572649572,0.7041609510745312,0.7469135802469136,0.7368421052631579,0.6145404663923181,2017nhrr,2017
24,24,frc5556,0.0263336731226639,0.0,1.0,0.4176192653558908,0.9506172839506172,0.7777777777777778,0.3597012650510592,2017nhrr,2017
25,25,frc5813,0.0,0.0,1.0,0.6172839506172839,0.611111111111111,0.9210526315789472,0.5267489711934157,2017nhrr,2017
26,26,frc6324,0.0950196592398427,0.0,1.0,0.599647266313933,0.931216931216931,1.0,0.6913580246913581,2017nhrr,2017
27,27,frc6328,0.0415028396679772,0.0,1.0,0.850480109739369,0.8148148148148148,0.4736842105263158,0.554967666078777,2017nhrr,2017
28,28,frc6762,0.0,0.2875,0.9572649572649572,0.4732510288065844,0.2716049382716049,0.6140350877192983,0.0,2017nhrr,2017
29,29,frc6763,0.2312691131498471,0.1875,0.935897435897436,0.4183813443072702,0.7129629629629629,0.0,0.7215363511659807,2017nhrr,2017
30,30,frc69,0.0777268093781855,0.0,1.0,0.541838134430727,0.5432098765432098,0.9824561403508772,0.3273891175125744,2017nhrr,2017
31,31,frc811,0.0671083927964661,0.0,0.9715099715099714,0.6096631611034903,0.7242798353909464,0.6140350877192983,0.604176192653559,2017nhrr,2017
32,32,frc88,0.7400611620795107,0.0,1.0,0.8065843621399176,0.774074074074074,0.5157894736842106,0.392866941015089,2017nhrr,2017
0,0,frc102,0.0595196658545074,0.1680672268907563,1.0,0.4265763859500633,0.8983957219251336,0.3286004056795131,0.4507406874730331,2017njbri,2017
1,1,frc1257,0.0950972104818258,0.0765306122448979,1.0,0.5226104830421376,0.8787878787878789,0.3842364532019705,0.2183024799161718,2017njbri,2017
2,2,frc1279,0.1029585798816568,0.1380952380952381,1.0,0.5568345323741006,0.7919191919191919,0.3999999999999999,0.4039119804400978,2017njbri,2017
3,3,frc136,0.0710059171597633,0.0059523809523809,0.935897435897436,0.3669064748201438,0.4242424242424243,0.2758620689655173,0.5941320293398538,2017njbri,2017
4,4,frc1370,0.1534980856247824,0.0336134453781512,0.9698340874811464,0.4974185357596276,0.9233511586452764,0.7667342799188641,0.6707895872285344,2017njbri,2017
5,5,frc1403,0.0595196658545074,0.0756302521008403,1.0,0.4319085907744392,0.948306595365419,0.3772819472616633,0.1840931971810724,2017njbri,2017
6,6,frc1626,0.0958579881656804,0.0,0.982905982905983,0.4972661870503596,0.5939393939393939,0.2896551724137931,0.4801955990220044,2017njbri,2017
7,7,frc1676,0.1711749788672865,0.0765306122448979,1.0,0.8611510791366905,0.8484848484848486,0.4433497536945813,0.2046804051694025,2017njbri,2017
8,8,frc1807,0.1901944209636517,0.096938775510204,1.0,0.4569373072970194,0.9393939393939394,0.4137931034482758,0.613342647572476,2017njbri,2017
9,9,frc193,0.0407239819004524,0.0084033613445378,0.9698340874811464,0.3572577232331781,0.8235294117647058,0.742393509127789,0.3963756651804975,2017njbri,2017
10,10,frc1989,0.2294037323623122,0.1318681318681318,1.0,0.7799667957941339,0.8484848484848486,0.3023872679045092,0.1485800263306368,2017njbri,2017
11,11,frc2168,0.2189349112426035,0.1111111111111111,1.0,1.0,0.9191919191919192,0.5287356321839082,0.7791361043194786,2017njbri,2017
12,12,frc219,0.804733727810651,0.0674603174603174,0.9857549857549858,0.9071942446043164,0.8956228956228957,0.7586206896551725,0.3031784841075793,2017njbri,2017
13,13,frc223,0.2023668639053254,0.119047619047619,0.982905982905983,0.710503597122302,0.9050505050505052,0.3448275862068964,0.3911980440097798,2017njbri,2017
14,14,frc224,0.150887573964497,0.119047619047619,0.935897435897436,0.4294964028776978,0.601010101010101,0.4827586206896552,0.1124694376528111,2017njbri,2017
15,15,frc2559,0.1242603550295858,0.0773809523809523,0.9572649572649572,0.4154676258992805,0.6363636363636364,0.206896551724138,0.5158924205378971,2017njbri,2017
16,16,frc265,0.1065088757396449,0.2261904761904762,0.9572649572649572,0.385251798561151,0.6717171717171717,0.206896551724138,0.6968215158924207,2017njbri,2017
17,17,frc303,0.3579881656804734,0.0,1.0,0.8323741007194243,0.9663299663299664,0.8735632183908046,0.3129584352078235,2017njbri,2017
18,18,frc3142,0.117920540997464,0.0561224489795918,1.0,0.6289825282631037,1.0,0.3842364532019705,0.1942018861334263,2017njbri,2017
19,19,frc3340,0.0563870518621649,0.0042016806722689,1.0,0.4052475666525603,0.7486631016042781,0.6206896551724139,0.2971379260750755,2017njbri,2017
20,20,frc3515,0.0532544378698224,0.0,1.0,0.5719424460431654,0.5303030303030303,0.2758620689655173,0.5537897310513449,2017njbri,2017
21,21,frc3637,0.5798816568047339,0.0634920634920634,1.0,0.5928057553956834,0.9427609427609428,0.5287356321839082,0.2713936430317843,2017njbri,2017
22,22,frc4035,0.2089212562585343,0.1263736263736263,1.0,0.4831211953514111,0.6853146853146853,0.3023872679045092,0.4047395147639647,2017njbri,2017
23,23,frc41,0.1065088757396449,0.0084033613445378,0.9849170437405732,0.3709691070672873,0.7237076648841355,0.7667342799188641,0.184956134042859,2017njbri,2017
24,24,frc4281,0.5896027049873204,0.0510204081632653,0.9816849816849816,0.5577595066803699,0.6666666666666666,0.0295566502463055,0.4331121201536849,2017njbri,2017
25,25,frc4573,0.0327719617660446,1.0,0.960552268244576,0.5618151632540122,0.8158508158508159,0.1432360742705571,0.5717509873989094,2017njbri,2017
26,26,frc4653,0.0576923076923077,0.0,0.9786324786324786,0.5050359712230216,0.7070707070707071,0.5862068965517241,0.6821515892420543,2017njbri,2017
27,27,frc4954,0.2928994082840237,0.1530612244897959,1.0,0.6391572456320657,0.6969696969696969,0.1182266009852218,0.1784841075794617,2017njbri,2017
28,28,frc5310,0.0488165680473372,0.2083333333333333,1.0,0.2913669064748201,0.3888888888888889,1.0,1.0,2017njbri,2017
29,29,frc56,0.0994082840236686,0.1952380952380952,1.0,0.5533812949640288,0.8484848484848486,0.7586206896551725,0.6943765281173596,2017njbri,2017
30,30,frc5666,0.0754437869822485,0.1904761904761905,0.935897435897436,0.3215827338129495,0.4595959595959595,0.0,0.2359413202933979,2017njbri,2017
31,31,frc5992,0.0,0.119047619047619,0.935897435897436,0.3669064748201438,0.6363636363636364,0.0689655172413794,0.5488997555012224,2017njbri,2017
32,32,frc6203,0.2618343195266273,0.0059523809523809,0.9572649572649572,0.4370503597122301,0.4595959595959595,0.2758620689655173,0.0,2017njbri,2017
33,33,frc714,0.1597633136094674,0.0476190476190476,0.9786324786324786,0.4359712230215826,0.494949494949495,0.6551724137931034,0.2933985330073347,2017njbri,2017
34,34,frc747,1.0,0.1071428571428571,0.9857549857549858,0.8273381294964027,0.9191919191919192,0.735632183908046,0.4482477587612059,2017njbri,2017
35,35,frc752,0.316568047337278,0.0396825396825396,0.9857549857549858,0.6863309352517986,0.8013468013468014,0.8275862068965517,0.3651181744091279,2017njbri,2017
36,36,frc834,0.0923076923076923,0.3904761904761905,1.0,0.5412949640287769,0.7919191919191919,0.206896551724138,0.241564792176039,2017njbri,2017
0,0,frc1089,0.0489047376464595,0.0857503152585119,1.0,0.6555014605647518,0.5,0.4452214452214453,0.8633788443943977,2017njfla,2017
1,1,frc11,0.1490066225165563,0.0174180327868852,0.967948717948718,0.4527953586497891,0.875,0.6420454545454546,0.6408966148215918,2017njfla,2017
2,2,frc1228,0.0397350993377483,0.1094847775175644,0.9633699633699634,0.3811934900542496,0.3928571428571428,0.3787878787878789,0.1042020650895302,2017njfla,2017
3,3,frc1279,0.0,0.0,0.982905982905983,0.3452601969057665,0.5333333333333333,0.4202020202020202,0.7353613906678863,2017njfla,2017
4,4,frc1403,0.4649006622516557,0.0209016393442622,0.9871794871794872,0.2453164556962025,0.7749999999999999,0.5651515151515152,0.0,2017njfla,2017
5,5,frc1672,0.0264900662251655,0.0,1.0,0.3720393811533052,0.3666666666666666,0.6323232323232324,0.6054437328453794,2017njfla,2017
6,6,frc1811,0.009933774834437,0.0348360655737704,1.0,0.3452004219409283,0.5625,0.7878787878787878,0.2309011893870084,2017njfla,2017
7,7,frc1923,0.445916114790287,0.0232240437158469,0.9715099715099714,0.5738396624472575,0.7777777777777777,0.8703703703703705,0.5452119548642879,2017njfla,2017
8,8,frc193,0.0964995269631031,0.0,1.0,0.3463532248342374,0.4642857142857142,0.7272727272727273,0.4757221278264278,2017njfla,2017
9,9,frc2016,0.0397350993377483,0.0116120218579234,0.9572649572649572,0.2618143459915611,0.5,0.7171717171717171,0.7095150960658736,2017njfla,2017
10,10,frc2070,0.1125827814569536,0.4180327868852459,1.0,0.4578762306610408,0.3333333333333333,0.7878787878787878,0.959972552607502,2017njfla,2017
11,11,frc219,0.064569536423841,0.0087090163934426,1.0,0.6231540084388185,0.7187499999999999,0.4829545454545455,0.5645585544373283,2017njfla,2017
12,12,frc222,0.0514218932606155,0.4426229508196722,1.0,1.0,0.7352941176470589,0.7379679144385027,0.3734863570313757,2017njfla,2017
13,13,frc25,0.4503311258278146,0.1238615664845173,1.0,0.7810595405532115,0.9444444444444444,0.7760942760942762,0.4773559011893868,2017njfla,2017
14,14,frc2554,0.0,0.3442622950819672,0.9547511312217196,0.6025316455696202,0.7058823529411765,0.8003565062388592,0.4493703245250521,2017njfla,2017
15,15,frc2577,0.0510879848628193,0.0796252927400468,0.9633699633699634,0.5010849909584087,0.5714285714285714,0.0,0.4188668147954515,2017njfla,2017
16,16,frc2600,0.1873226111636708,0.0796252927400468,0.9267399267399268,0.445750452079566,0.2857142857142857,0.7272727272727273,0.6482485949549076,2017njfla,2017
17,17,frc293,0.0093494351382937,1.0,1.0,0.950210970464135,0.6470588235294117,0.8128342245989305,0.7835826919972013,2017njfla,2017
18,18,frc303,0.4503311258278146,0.0232240437158469,1.0,0.7292545710267231,0.75,0.4461279461279461,0.3119091186337295,2017njfla,2017
19,19,frc3142,0.0113528855250709,0.0099531615925058,1.0,0.3094635322483424,0.5,0.7424242424242424,0.8864527512743433,2017njfla,2017
20,20,frc3314,0.0317880794701986,0.1021857923497267,0.982905982905983,0.5049789029535866,0.6333333333333333,0.7737373737373737,0.4325251601097895,2017njfla,2017
21,21,frc3340,0.1986754966887417,0.1161202185792349,1.0,0.4016877637130802,0.4166666666666666,0.0277777777777777,0.6008691674290942,2017njfla,2017
22,22,frc3515,0.0,0.2903005464480875,1.0,0.4387482419127989,0.1666666666666666,0.4873737373737374,0.732387923147301,2017njfla,2017
23,23,frc4035,0.0,0.0,0.9786324786324786,0.2797468354430379,0.25,0.4520202020202021,0.7506861848124424,2017njfla,2017
24,24,frc41,0.086092715231788,0.0,0.9786324786324786,0.3574542897327707,0.3333333333333333,1.0,1.0,2017njfla,2017
25,25,frc4281,1.0,0.0928961748633879,0.9572649572649572,0.2438818565400844,0.4166666666666666,0.946969696969697,0.900503202195791,2017njfla,2017
26,26,frc4361,0.0851466414380321,0.0199063231850117,1.0,0.3688969258589512,0.5714285714285714,0.696969696969697,0.3228009410534568,2017njfla,2017
27,27,frc5310,0.086092715231788,0.1045081967213114,0.935897435897436,0.3383263009845288,0.4166666666666666,0.8409090909090909,0.9588289112534308,2017njfla,2017
28,28,frc5438,0.0,0.0,0.9572649572649572,0.2510548523206751,0.2916666666666667,0.8939393939393939,0.6992223238792312,2017njfla,2017
29,29,frc555,0.0454115421002838,0.0199063231850117,1.0,0.625075346594334,0.7142857142857143,0.393939393939394,0.4551365834531434,2017njfla,2017
30,30,frc5624,0.1646168401135288,0.0,0.9816849816849816,0.3729957805907173,0.3214285714285714,0.8787878787878788,0.6355051627238267,2017njfla,2017
31,31,frc5732,0.1258278145695364,0.1393442622950819,1.0,0.2749648382559775,0.2916666666666667,0.6994949494949495,0.6145928636779505,2017njfla,2017
32,32,frc5992,0.2017320427916454,0.0214375788146279,0.940828402366864,0.18539435248296,0.4615384615384615,0.8694638694638694,0.798983038918995,2017njfla,2017
33,33,frc6016,0.1920529801324503,0.0580601092896174,0.9572649572649572,0.2331223628691983,0.375,0.4520202020202021,0.7724153705397988,2017njfla,2017
34,34,frc747,0.5006622516556293,0.1323770491803279,0.9743589743589745,0.3521940928270042,1.0,0.543939393939394,0.1454711802378773,2017njfla,2017
35,35,frc75,0.3814569536423842,0.0139344262295081,0.9871794871794872,0.4124472573839662,0.875,0.3212121212121213,0.22163769441903,2017njfla,2017
36,36,frc752,0.0,0.0580601092896174,0.9786324786324786,0.1853023909985935,0.3333333333333333,0.2575757575757577,0.9988563586459288,2017njfla,2017
0,0,frc102,0.1408730158730158,0.0,1.0,0.7890255439924314,0.7027027027027027,0.8848614072494669,0.2300751879699258,2017njski,2017
1,1,frc11,0.0944444444444444,0.0,1.0,0.6715231788079471,0.964864864864865,1.0,0.4344827586206905,2017njski,2017
2,2,frc1279,0.011437908496732,0.411764705882353,1.0,0.8071679002726918,0.823529411764706,0.4345917471466198,0.5732251521298182,2017njski,2017
3,3,frc136,0.1157407407407407,0.0,0.9786324786324786,0.7969094922737305,0.5360360360360361,0.2487562189054725,0.936842105263158,2017njski,2017
4,4,frc1391,0.0679012345679012,0.3888888888888889,1.0,0.6938925680647534,0.8198198198198198,0.439469320066335,0.365759225650334,2017njski,2017
5,5,frc1403,0.2462962962962962,0.0,1.0,0.7214128035320088,0.7567567567567569,0.8009950248756218,0.4903811252268609,2017njski,2017
6,6,frc1672,0.1087962962962963,0.0,1.0,0.6512141280353201,0.7882882882882883,0.945273631840796,0.7553539019963705,2017njski,2017
7,7,frc1676,0.076797385620915,0.0,1.0,0.9489676665368132,0.7790143084260732,0.6804214223002635,0.4284616205828976,2017njski,2017
8,8,frc1923,0.0472222222222222,0.0,1.0,0.981456953642384,0.8702702702702704,0.4029850746268656,0.0,2017njski,2017
9,9,frc2016,0.0625,0.0,1.0,0.6768211920529802,0.9270270270270272,0.9552238805970148,0.1328493647912894,2017njski,2017
10,10,frc2070,0.1921296296296296,0.5833333333333334,1.0,0.5938189845474614,0.7252252252252253,0.5970149253731345,0.5266787658802178,2017njski,2017
11,11,frc222,0.0638888888888889,0.0,1.0,0.6894039735099337,0.945945945945946,0.9701492537313432,0.2188747731397463,2017njski,2017
12,12,frc223,0.076797385620915,0.0,1.0,0.8687183482664589,0.8012718600953894,0.7155399473222124,0.2913846482331589,2017njski,2017
13,13,frc225,1.0,0.0,0.9816849816849816,0.716177861873226,0.7567567567567569,0.4797441364605544,0.1149598133264208,2017njski,2017
14,14,frc2458,0.2191358024691358,0.7777777777777778,1.0,0.6946284032376747,0.8828828828828831,0.3565505804311773,0.3790683605565642,2017njski,2017
15,15,frc2495,0.1134259259259259,0.0,1.0,0.4768211920529801,0.6621621621621623,0.4477611940298507,0.3125226860254086,2017njski,2017
16,16,frc25,0.0486111111111111,0.0,1.0,0.899337748344371,0.8513513513513514,0.5970149253731345,0.2112522686025415,2017njski,2017
17,17,frc2554,0.0856481481481481,0.0,1.0,0.8002207505518764,0.7882882882882883,0.5970149253731345,0.3869328493647921,2017njski,2017
18,18,frc2577,0.1319444444444444,0.0,0.9786324786324786,0.8101545253863135,0.6936936936936938,0.2487562189054725,0.0802177858439205,2017njski,2017
19,19,frc265,0.1944444444444444,0.5833333333333334,1.0,0.5331125827814569,0.6936936936936938,0.4975124378109454,0.4504537205081665,2017njski,2017
20,20,frc303,0.5833333333333334,1.0,1.0,0.8722800378429517,1.0,0.5437100213219617,0.037179154783511,2017njski,2017
21,21,frc3314,0.1289682539682539,0.0,1.0,0.9867549668874172,0.7027027027027027,0.9914712153518124,0.5209748509204049,2017njski,2017
22,22,frc3637,0.1289682539682539,0.0,1.0,0.5818353831598865,0.918918918918919,0.6929637526652452,0.3420793362717142,2017njski,2017
23,23,frc4361,0.2268518518518518,0.5833333333333334,1.0,0.8609271523178808,0.7567567567567569,0.7462686567164178,0.7027223230490023,2017njski,2017
24,24,frc4573,0.123015873015873,0.0,1.0,0.6527909176915798,0.891891891891892,0.3731343283582088,0.5131967850661138,2017njski,2017
25,25,frc4575,0.0932539682539682,0.5,1.0,0.8921475875118259,0.8108108108108109,0.2665245202558636,0.7294270158154004,2017njski,2017
26,26,frc4637,0.1126543209876543,0.0,1.0,0.7851361295069904,0.840840840840841,0.6716417910447761,0.3476104053236534,2017njski,2017
27,27,frc4653,0.1428571428571428,0.0,1.0,0.7237464522232734,0.7027027027027027,0.6929637526652452,0.2067409904070533,2017njski,2017
28,28,frc4954,0.7092592592592593,0.0,1.0,0.7999999999999999,0.9081081081081082,0.8009950248756218,1.0,2017njski,2017
29,29,frc5438,0.074074074074074,0.0,1.0,0.4845474613686534,0.6621621621621623,0.4726368159203979,0.1782214156079861,2017njski,2017
30,30,frc555,0.1884920634920635,0.0,1.0,0.7341532639545885,0.8378378378378379,0.6929637526652452,0.3965257972517502,2017njski,2017
31,31,frc56,0.2148148148148148,0.0,1.0,0.8909492273730684,0.8072072072072073,0.8009950248756218,0.6399274047186944,2017njski,2017
32,32,frc5624,0.0972222222222222,0.5833333333333334,1.0,0.6600441501103752,0.8828828828828831,0.2238805970149253,0.7136116152450098,2017njski,2017
33,33,frc5666,0.0300925925925925,0.0,1.0,0.5949227373068432,0.6306306306306306,0.5970149253731345,0.5375680580762253,2017njski,2017
34,34,frc6016,0.0787037037037037,0.0,1.0,0.663355408388521,0.5675675675675677,0.572139303482587,0.3760435571687852,2017njski,2017
35,35,frc6327,0.0717592592592592,0.5833333333333334,1.0,1.0,0.6306306306306306,0.5970149253731345,0.3415607985480947,2017njski,2017
36,36,frc714,0.1157407407407407,0.0,1.0,0.73841059602649,0.7567567567567569,0.0,0.6373865698729587,2017njski,2017
37,37,frc75,0.0027777777777777,0.0,1.0,0.9046357615894038,0.964864864864865,0.582089552238806,0.0054446460980045,2017njski,2017
0,0,frc1089,0.1135371179039301,0.0038567493112947,1.0,0.8623744292237443,0.8444444444444444,0.4649999999999999,0.0,2017njtab,2017
1,1,frc1218,0.2736535662299855,0.0,0.982905982905983,0.7226940639269406,0.8196078431372549,0.545,0.275485105220006,2017njtab,2017
2,2,frc1228,0.2328966521106259,0.0,1.0,0.7265981735159818,0.6519607843137255,0.85,0.5121617928395733,2017njtab,2017
3,3,frc1391,0.1164483260553129,0.0,1.0,0.8693150684931507,0.8941176470588236,0.3049999999999999,0.7728887674227938,2017njtab,2017
4,4,frc1626,0.3275109170305677,0.0096418732782369,1.0,0.6636986301369863,0.6209150326797385,0.7,0.5435911451216174,2017njtab,2017
5,5,frc1640,0.1155920883637297,0.0,1.0,0.5557614826752618,0.7889273356401383,0.5661764705882352,0.1933668794109614,2017njtab,2017
6,6,frc1647,0.12372634643377,0.3503213957759412,1.0,0.7106925418569255,0.7864923747276689,0.775,0.2361300901885765,2017njtab,2017
7,7,frc1712,0.1715533374922021,0.0082644628099173,1.0,0.8579745596868885,0.7450980392156863,0.382142857142857,0.2626791082653343,2017njtab,2017
8,8,frc203,0.1029320024953212,0.0082644628099173,1.0,0.9156066536203524,0.8249299719887956,0.682142857142857,0.4512552219575996,2017njtab,2017
9,9,frc204,0.3056768558951965,0.0048209366391184,1.0,0.7905821917808219,0.7140522875816994,0.5,0.376878928669035,2017njtab,2017
10,10,frc2180,0.2183406113537117,0.0,1.0,0.7529354207436398,0.7983193277310925,0.6392857142857142,0.7710147190879629,2017njtab,2017
11,11,frc219,0.8144104803493452,0.1533057851239669,1.0,0.936986301369863,0.9313725490196078,0.6799999999999999,0.4514894779994537,2017njtab,2017
12,12,frc2191,0.3027656477438136,0.0077134986225895,1.0,0.8224657534246576,0.7202614379084967,0.3449999999999998,0.1650724241596062,2017njtab,2017
13,13,frc224,0.2401746724890829,0.0,1.0,0.721175799086758,0.6519607843137255,0.6,0.5613555616288601,2017njtab,2017
14,14,frc2600,0.6048034934497817,0.1533057851239669,1.0,0.7665068493150685,0.8941176470588236,0.545,0.2891500409948073,2017njtab,2017
15,15,frc2607,0.0242600679281902,0.0,1.0,0.7150304414003044,0.7244008714596951,0.8583333333333334,0.2570829917099392,2017njtab,2017
16,16,frc272,0.2132031852042127,0.0,1.0,0.669822723609992,0.8546712802768166,0.601470588235294,0.1962606305162137,2017njtab,2017
17,17,frc2729,0.1361417929617262,0.0034030140982012,1.0,0.5289685737308623,0.8108419838523645,0.7073529411764705,0.46055656479591,2017njtab,2017
18,18,frc293,0.140361821584529,1.0,1.0,0.978816046966732,0.7450980392156863,0.8321428571428572,0.9572482723616914,2017njtab,2017
19,19,frc3151,0.0181950509461426,0.1590909090909091,1.0,0.7059931506849315,0.7450980392156863,0.725,0.3891773708663569,2017njtab,2017
20,20,frc316,0.2713661883967561,0.140495867768595,1.0,0.7092465753424658,0.7983193277310925,0.7035714285714285,0.4172880958888072,2017njtab,2017
21,21,frc3167,0.3677315559641462,0.0,1.0,0.817123287671233,0.9607843137254902,0.8197368421052631,0.4055752937961197,2017njtab,2017
